ID,BIC_EGR,AICc_EGR,s_frac_EGR,chi2_red_x,rho_EGR,BIC_LCDM,AICc_LCDM,s_frac_LCDM,chi2_red_y,rho_LCDM,dBIC,dAICc,d_sfrac,d_rho
GC07323,7.424270419710121,4.39841948976966,0.0,0.1402846127063742,-0.5278220075531018,18.648549117052298,25.43820874507611,0.0,0.276241290417119,0.239885409121893,11.224278697342177,21.039789255306452,0.0,0.7677074166749949
GC07323,7.424270419710121,4.39841948976966,0.0,0.1402846127063742,-0.5278220075531018,18.648626261522143,25.438285889545963,0.0,0.2762421491690174,0.2398807965287408,11.224355841812022,21.0398663997763,0.0,0.7677028040818427
GC7331,101.76307673452996,94.72788734996888,0.0,0.2442823391789993,0.3313249501572118,113.04288096036298,107.99912778718372,0.0,0.7089101024248887,0.7612578350547767,11.279804225833018,13.271240437214843,0.0,0.4299328848975649
GC7331,101.76307673452996,94.72788734996888,0.0,0.2442823391789993,0.3313249501572118,113.04612310892328,108.002369935744,0.0,0.7089099359395675,0.7612578330036627,11.283046374393322,13.274482585775118,0.0,0.42993288284645087
DO064,27.481089737115575,94.42384977429631,0.0,0.1673931993450296,-0.1534044123014603,39.03033816057896,40.91855328656237,0.0,0.3916897776036504,0.6410680738355082,11.549248423463382,-53.50529648773394,0.0,0.7944724861369685
GC00191,25.2582188707121,23.285973097349903,0.066851806640625,1.0000105996675754,-0.6606004531772627,36.92837934045058,46.1394810311057,0.09365234375,0.9999792343704592,0.4442548918211202,11.670160469738484,22.8535079337558,0.02680053710937501,1.104855344998383
GC00191,25.2582188707121,23.285973097349903,0.066851806640625,1.0000105996675754,-0.6606004531772627,36.92859571045166,46.13969740110678,0.09365234375,0.9999568841635024,0.4442206787920082,11.67037683973956,22.853724303756877,0.02680053710937501,1.104821131969271
GC04483,0.8910559643296949,0.0966405475313365,0.0,0.1803660094785099,-0.1210341517731019,12.625092315413484,25.640659482027473,0.0,0.9097277280036984,0.1544300771146663,11.73403635108379,25.544018934496137,0.0,0.2754642288877682
GC04483,0.8910559643296949,0.0966405475313365,0.0,0.1803660094785099,-0.1210341517731019,12.625095089131626,25.640662255745617,0.0,0.9097188355769033,0.1544422909278531,11.734039124801932,25.54402170821428,0.0,0.275476442700955
GC04483,0.8910559643296949,0.0966405475313365,0.0,0.1803660094785099,-0.1210341517731019,12.625104442708238,25.64067160932223,0.0,0.9097292187884723,0.15442836622504,11.734048478378543,25.544031061790893,0.0,0.2754625179981419
